pod_name,timestamp,position_m,velocity,current,voltage,levitation_gap,temperature,battery
Pod-B,1771032583.160536,5436.188655068097,282.0268641715352,487.6465594795599,597.9284657095369,11.944497950707518,41.25030831307089,99.32999999999966
Pod-C,1771032583.160633,7725.907905112339,237.66560043544223,518.5107353625801,597.0595991564917,11.716820885044097,41.25469896758622,99.32999999999966
Pod-A,1771032583.661361,7595.870321572427,308.78706764996343,482.839954343785,594.7390260334877,12.42698741621641,40.74346242768523,99.31999999999965
Pod-B,1771032583.661803,5577.202087153865,280.44496085816303,493.8091662496177,604.0191330934623,11.983355361045545,41.595504270328505,99.31999999999965
Pod-C,1771032583.661931,7844.74070533006,239.64974128078885,511.91229336906156,593.0631856554494,11.664520981436143,41.67904185773637,99.31999999999965
Pod-A,1771032584.162598,7750.263855397409,309.1654702019583,493.49257643792066,605.0753342296942,11.721660920346281,39.741571215861484,99.30999999999965
Pod-B,1771032584.162958,5717.424567582947,279.3826967526286,503.4623899147415,601.0661768062248,12.406255154548704,40.8902762107709,99.30999999999965
Pod-C,1771032584.16306,7964.565575970455,240.29465838826738,489.5374752446972,590.5826541710843,12.108419500452763,38.030881537952,99.30999999999965
Pod-A,1771032584.663647,7904.846590498389,307.1802622766482,519.1307305527962,593.9423005924574,11.908486791789862,40.86529384512155,99.29999999999964
Pod-B,1771032584.664,5857.115915959262,279.86270622615945,485.568828759125,596.3569333316163,11.533650036777473,38.25297405443993,99.29999999999964
Pod-C,1771032584.664101,8084.712905164589,239.5486464023794,493.8731507373324,591.1650615142738,12.143120649837815,41.18740678724239,99.29999999999964
Pod-A,1771032585.164822,8058.436721636713,305.4301666765925,513.0127543146051,600.8461815495058,12.290790778623712,39.199699067864046,99.28999999999964
Pod-B,1771032585.165247,5997.047269072342,278.5299768782429,516.264704277392,597.2643547357753,12.07143543398355,39.70418165905339,99.28999999999964
Pod-C,1771032585.165375,8204.487228365779,240.95623318786247,514.6427494130867,593.0416726773952,11.906670314125563,40.80877856489674,99.28999999999964
Pod-A,1771032585.665918,8211.151804975008,305.68154747945505,496.6551007339054,609.014621357485,12.002667585519823,39.8090148546412,99.27999999999963
Pod-B,1771032585.666148,6136.312257511463,279.6817334338956,487.5588766966273,590.9363895690416,11.974763539201081,39.1494401671366,99.27999999999963
Pod-C,1771032585.666237,8324.96534495971,239.0129559412033,501.0162097880939,590.4356815008454,11.844463850919706,38.592401630588284,99.27999999999963
Pod-A,1771032586.166782,8363.992578714737,307.02537473127126,515.266674495779,603.6692609340298,12.235556791858617,40.858877016377136,99.26999999999963
Pod-B,1771032586.167311,6276.153124228411,279.9340722237065,501.8040117631824,591.5229229466833,12.3607433560788,40.77575002461884,99.26999999999963
Pod-C,1771032586.167469,8444.47182293031,240.82995793387948,503.50914026283726,596.0878475497408,11.75220099501296,39.36686698062205,99.26999999999963
Pod-A,1771032586.668272,8517.505266080372,306.87862259673625,507.56530129486305,600.6903945104842,12.382538474010301,40.14097060243822,99.25999999999962
Pod-B,1771032586.668601,6416.120160340264,278.36258148783645,512.1453159902549,594.6151385617379,11.90237174678257,38.776056834603494,99.25999999999962
Pod-C,1771032586.668694,8564.88680189725,239.02336313078186,508.36103151363466,606.3385379109499,11.805336421550631,38.69524686837983,99.25999999999962
Pod-A,1771032587.169331,8670.944577378741,308.7804515330043,514.8895420740703,591.8319039456355,11.618932785637563,38.47328833387842,99.24999999999962
Pod-B,1771032587.169759,6555.301451084182,279.7705407041392,505.79351537854615,603.1022560452233,11.89604308407393,40.03138642966084,99.24999999999962
Pod-C,1771032587.169898,8684.39848346264,241.0114563349066,483.49806148673946,600.1968762126575,11.731563919365467,41.617887777143565,99.24999999999962
Pod-A,1771032587.67072,8825.334803145242,306.84973893570924,483.61129636424573,608.4030466705215,11.500423627606233,38.395042615829105,99.23999999999961
Pod-B,1771032587.671176,6695.186721436252,278.8310595060503,496.5096088677197,607.1593128771707,12.108341057252785,39.379829202266706,99.23999999999961
Pod-C,1771032587.671346,8804.904211630093,242.85667456824123,497.50264062327244,602.1454173063705,12.147390076389208,40.18183259131554,99.23999999999961
Pod-A,1771032588.171959,8978.759672613098,307.4618764074062,489.7367182836293,591.9307269817012,11.543417121361198,39.1690712019342,99.2299999999996
Pod-B,1771032588.172337,6834.602251189277,278.04278792999776,493.0625691164748,590.5314867291157,12.459100158569315,40.98004024068815,99.2299999999996
Pod-C,1771032588.172461,8926.332548914213,242.9698510298584,518.7295272832406,592.505479880185,12.426769633079573,41.17208325116872,99.2299999999996
Pod-A,1771032588.673089,9132.490610816802,306.2424464019851,498.39082221327305,604.0025774379717,12.053167768834832,41.21559096567071,99.2199999999996
Pod-B,1771032588.673434,6973.623645154275,277.82339201163245,513.7407563909046,599.2916706815598,12.310052907551391,41.46178294945449,99.2199999999996
Pod-C,1771032588.673527,9047.817474429143,244.00922936661192,488.9979102209113,599.0587506226608,11.513290254808098,40.0701442732382,99.2199999999996
Pod-A,1771032589.174226,9285.611834017795,307.082718567424,508.9016413103732,597.2567806218873,11.50168685662863,40.91349786343303,99.2099999999996
Pod-B,1771032589.174667,7112.535341160092,277.11225395019505,500.23229331785933,593.488052892763,11.564222666198072,38.13586901178842,99.2099999999996
Pod-C,1771032589.17481,9169.82208911245,242.07400268812674,501.34852358333274,597.6398616900294,11.641742918179673,40.012777630738846,99.2099999999996
Pod-A,1771032589.675689,9439.153193301507,305.5422440144482,480.7349643341257,599.9203004365985,11.949870011273436,40.14110488897743,99.19999999999959
Pod-B,1771032589.676083,7251.09146813519,278.0793706424061,508.0394804931316,605.7881229736907,11.889979279082501,39.04006651571318,99.19999999999959
Pod-C,1771032589.676285,9290.859090456514,243.20738771177545,485.5480421655882,601.0680446105812,11.889615800892704,38.36379622459455,99.19999999999959
Pod-A,1771032590.177034,9591.92431530873,303.67800764528903,488.45093981069977,599.7438636885039,12.147322086175713,40.551616778847844,99.18999999999959
Pod-B,1771032590.177446,7390.131153456393,276.61761333997697,504.74573631040795,590.4485767874476,11.768141958170665,39.69621225029461,99.18999999999959
Pod-C,1771032590.177575,9412.462784312402,241.40813011158252,509.9848773162372,608.1447295581793,11.770671038283052,39.98870344847384,99.18999999999959
Pod-A,1771032590.678276,9743.763319131374,304.24388950052764,480.955750506576,594.7036398070005,12.261562244116599,38.051658862744276,99.17999999999958
Pod-B,1771032590.678771,7528.439960126381,275.0628271093627,497.0620763208276,591.4795758719662,12.002633259283279,38.92333673679014,99.17999999999958
Pod-C,1771032590.678936,9533.166849368194,242.52972426733388,482.0151566975488,605.4022053863498,11.616894309314658,39.154582180649676,99.17999999999958
Pod-A,1771032591.179922,9895.885263881639,304.0684566133756,487.51479595590695,606.0318970010661,11.903742822876259,40.89693273291808,99.16999999999958
Pod-B,1771032591.180413,7665.971373681063,275.86400354965457,498.5251618481326,603.389182335255,12.286084410242461,38.09215730563377,99.16999999999958
Pod-C,1771032591.180565,9654.43171150186,241.70297204262957,484.0045357543554,593.0000115371689,11.974678439640327,40.894167680905795,99.16999999999958
Pod-A,1771032591.681443,47.91949218832633,304.5473872448718,493.33713418645704,595.3045872624796,12.452091939645271,39.090792213720604,99.15999999999957
Pod-B,1771032591.681944,7803.90337545589,275.042847403946,506.6245074533142,594.9523120754313,11.657022515503245,40.48596191025667,99.15999999999957
Pod-C,1771032591.682169,9775.283197523175,240.05069421303955,481.37787168930015,607.1818816656173,11.645284097338454,39.354167694569796,99.15999999999957
Pod-A,1771032592.183159,200.19318581076223,302.82180553956607,511.9392573309285,591.1635032069142,11.583638847043252,41.20410782332561,99.14999999999957
Pod-B,1771032592.183651,7941.424799157862,273.98729633673804,518.2419173371317,596.9596848319096,11.874745525940604,40.67403828489183,99.14999999999957
Pod-C,1771032592.183812,9895.308544629694,240.1181452100961,488.45664649419507,603.7357075537062,11.998802216772006,38.62228223118212,99.14999999999957
Pod-A,1771032592.684687,351.6040885805453,304.7658962508476,501.2420409825833,606.4075483055598,11.984332037159602,39.44039204574579,99.13999999999956
Pod-B,1771032592.685068,8078.418447326231,272.7490212726332,501.34549969959164,599.79903616353,11.891596341233935,41.652044457322866,99.13999999999956
Pod-C,1771032592.685258,15.367617234742283,239.7122889374517,495.9562089245185,607.5137486255913,11.701603740753335,39.418791150090115,99.13999999999956
Pod-A,1771032593.185816,503.9870367059691,305.8894901711467,508.26193469196085,606.7416045428912,11.975887102322124,41.50690104468013,99.12999999999955
Pod-B,1771032593.186055,8214.792957962547,274.65800252439954,519.4929356312739,596.4253553083051,11.763663169522077,38.04623339877771,99.12999999999955
Pod-C,1771032593.186152,135.22376170346814,240.09488666337185,517.2977506126389,608.4369585005227,11.644038313376262,39.00778944035641,99.12999999999955
Pod-A,1771032593.686728,656.9317817915424,304.58411459563973,490.9111099491724,603.4578125886494,11.603758994332741,38.669320166179006,99.11999999999955
Pod-B,1771032593.687089,8352.121959224747,274.59613683565493,487.24430895956687,607.84629054555,11.71583378015848,41.359848784272586,99.11999999999955
Pod-C,1771032593.687262,255.27120503515408,241.2997493083874,489.1616899159657,607.5357509001843,11.94441323039088,41.737220261353,99.11999999999955
Pod-A,1771032594.187972,809.2238390893623,305.8709835650206,518.2314889573047,607.8318957289385,12.170039630115815,41.84641735320933,99.10999999999954
Pod-B,1771032594.188412,8489.420027642574,276.3772629648844,503.1743873322762,600.3895576364774,12.021542965391141,38.60333126730811,99.10999999999954
Pod-C,1771032594.188516,375.9210796893478,241.79214470668447,511.78965586310323,595.1402106611205,11.56116961187455,38.470195309117,99.10999999999954
Pod-A,1771032594.689247,962.1593308718726,304.46820081087054,512.7390088199918,600.2531239506435,12.232228717370155,41.03979388402269,99.09999999999954
Pod-B,1771032594.689613,8627.608659125017,275.08074749143634,483.90369481446226,606.0065422855777,11.820723474861081,40.87763579752718,99.09999999999954
Pod-C,1771032594.689732,496.81715204269,240.54287739309075,510.9806347416526,598.2161612245435,11.564102748070344,39.32984633434923,99.09999999999954
Pod-A,1771032595.190314,1114.3934312773079,305.6906751578639,505.0567680855052,598.3584961038496,12.353213020672728,41.56429133383873,99.08999999999953
Pod-B,1771032595.190634,8765.149032870735,275.2109601515907,482.40228085200124,607.5000554014523,11.977669920782173,39.469832266494336,99.08999999999953
Pod-C,1771032595.190729,617.0885907392353,239.0031820227803,507.86265875470514,597.5260603070963,11.905401121757967,41.11651355471867,99.08999999999953
Pod-A,1771032595.69134,1267.2387688562399,307.5121317938304,508.5622846571348,606.7124540660288,12.123163781546996,38.66586583902371,99.07999999999953
Pod-B,1771032595.691731,8902.75451294653,273.26132444682963,486.46816248779766,605.9681725250623,12.018786521783275,40.94238180803082,99.07999999999953
Pod-C,1771032595.691859,736.5901817506254,240.08516491261946,501.37775417997716,602.5568410995206,11.579313016990415,39.15196369658002,99.07999999999953
Pod-A,1771032596.192701,1420.9948347531551,308.5385756046924,492.486084331613,602.1882948005434,11.9948813005964,38.346614463466146,99.06999999999952
Pod-B,1771032596.193027,9039.385175169946,272.7257055173833,486.98032565619064,603.5560744017264,11.687879350764705,40.78187243006158,99.06999999999952
Pod-C,1771032596.193161,856.6327642069352,240.29427158255268,511.48884079507246,606.628272771942,12.074048489698313,38.044238959454574,99.06999999999952
Pod-A,1771032596.69388,1575.2641225555014,308.1619668768772,517.0896147981601,604.7546352268464,11.907342240166301,41.715727220880765,99.05999999999952
Pod-B,1771032596.694351,9175.748027928637,273.29215534764165,483.2492393845131,598.5607405215425,11.945882689079909,39.560818014939976,99.05999999999952
Pod-C,1771032596.694471,976.7798999982116,239.40037615969814,493.46573846844825,603.2487023351954,12.0096162656686,41.018025615460914,99.05999999999952
Pod-A,1771032597.195236,1729.34510599394,306.495592749951,482.4479847286184,596.1426055723854,12.166967817629251,38.17905268144354,99.04999999999951
Pod-B,1771032597.195606,9312.394105602458,274.50175675241115,488.01380961900793,606.1003314468855,11.707127834476822,39.721476889015584,99.04999999999951
Pod-C,1771032597.19572,1096.4800880780606,240.3042597205163,508.3500518059089,607.1601733998549,12.21961018981296,38.635253057385334,99.04999999999951
Pod-A,1771032597.696183,1882.5929023689155,305.0778002583351,480.3332088582648,602.4600349248831,11.749308294932645,39.72445975987483,99.03999999999951
Pod-B,1771032597.696285,9449.644983978664,274.1030471926627,481.7419661439341,601.2849714438134,11.807901371155578,39.93322278410597,99.03999999999951
Pod-C,1771032597.696315,1216.6322179383187,242.1265822635311,498.47006377028583,606.9611435187041,11.646574727102506,38.497370856627946,99.03999999999951
Pod-A,1771032598.196745,2035.131802498083,306.9737597944711,519.1855281197647,609.6093899831724,12.252434821500461,39.841149137628086,99.0299999999995
Pod-B,1771032598.197234,9586.696507574996,273.515751604632,515.1240678027509,600.2329380431847,11.55957977017906,41.37345240472046,99.0299999999995
Pod-C,1771032598.197375,1337.6955090700842,242.31637620050273,484.230725651062,605.5546516162925,12.183661363856007,38.027423138152415,99.0299999999995
Pod-A,1771032598.698246,2188.6186823953185,307.59168724646156,495.9132676075858,599.3026327603822,11.855827210425884,41.27735971811582,99.0199999999995
Pod-B,1771032598.698747,9723.454383377311,275.00522023934377,514.9134395974047,595.9893111592256,11.639889433250596,41.24795992754332,99.0199999999995
Pod-C,1771032598.698911,1458.8536971703356,241.36552155371626,480.1661345928464,606.0091489492999,11.953244284657226,40.58862690857583,99.0199999999995
Pod-A,1771032599.199685,2342.414526018549,305.9531437968466,481.39762419575266,594.9693123107805,12.155855865453244,38.301822556070256,99.0099999999995
